ra	dc
340.129	3.35788
340.123	3.35765
172.968	-12.5338
172.963	-12.5304
187.703	12.3943
187.701	12.3932
145.264	34.7337
162.1	-25.1598
162.101	-25.1625
122.936	23.4758
130.104	18.3186
147.42	32.2239
151.465	12.9589
152.396	26.9484
177.807	50.1598
150.93	0.224018
183.091	-7.60651
199.766	-9.36303
192.829	-11.731
218.487	5.48476
202.133	-1.52107
187.957	-7.81283
221.004	-12.2466
110.231	71.1516
188.916	12.5534
122.582	42.2481
225.329	-8.4815
250.011	46.7137
49.3004	42.3279
49.3006	42.3324
49.3128	42.3332
49.3131	42.328
194.963	27.9085
194.911	27.9116
194.996	27.9215
194.958	27.9456
203.247	50.4566
83.1058	-11.4964
206.859	-11.8044
174.91	-1.09191
139.768	1.1121
176.535	-1.11137
184.708	-1.0389
176.098	-1.84323
182.259	-0.957129
217.191	0.716016
176.301	-1.72194
222.748	-0.0455069
233.244	30.3501
339.854	-5.7331
77.7748	-7.96945
6.89269	26.3558
355.309	-9.12737
197.853	22.0984
196.614	26.515
227.966	-22.9781
94.0215	-57.7381
93.9453	-57.7303
340.677	53.0943
340.671	53.0958
207.604	9.68745
15.6732	-49.2993
15.6732	-49.2993
44.7558	13.5437
351.88	-2.10749
180.185	55.6604
179.883	55.6992
53.5681	-1.22494
84.8814	-69.577
80.4368	-69.6746
79.6578	-69.2271
78.3694	-69.3855
54.9178	-18.6685
22.9914	-41.9539
38.0772	-36.6509
38.349	27.9074
43.0031	-16.6926
44.7392	-57.305
85.9383	-27.6529
100.191	-43.3446
174.801	3.60814
183.565	29.5259
204.943	55.8058
208.5	-11.4081
208.611	-37.7846
214.796	7.95509
224.601	-24.8081
245.901	-9.60794
284.45	-78.5103
340.594	-37.0932
310.827	-0.724748
349.559	32.4938
212.515	8.69701
19.2594	-73.4459
278.72	-8.76733
278.72	-8.76699
278.72	-8.76641
162.54	-59.8863
162.543	-59.8883
219.874	-60.8372
219.872	-60.8291
335.959	-2.09697
10.681	41.2685
10.6856	41.266
10.6812	41.2679
10.6814	41.2677
182.499	-52.4402
182.499	-52.4399
182.508	-52.4395
195.691	-63.8309
59.4706	32.0871
141.648	30.919
201.549	7.72958
0.844567	-26.0517
58.4446	-10.419
79.9331	-45.7725
255.438	-40.8603
89.1926	-33.177
89.1922	-33.177
89.189	-33.1748
89.1961	-33.1745
350.881	58.8509
185.741	15.7993
359.498	-32.5511
245.607	-24.0917
47.6107	-20.5946
164.652	-23.4534
190.92	11.5481
278.719	-8.76991
275.572	-16.0727
93.8994	71.0423
204.232	-29.8961
15.7731	-21.6077
83.818	-5.38202
83.818	-5.38206
267.484	-29.3182
267.484	-29.3182
15.4802	-21.5813
267.024	-24.7815
280.507	-28.5421
210.781	54.2709
204.26	-29.8317
15.9939	-21.7047
83.8596	-69.2681
15.3242	-22.0842
16.0326	-21.8917
15.9808	-22.1576
35.0235	-5.1353
94.0316	-57.7423
94.0438	-57.7493
94.0382	-57.7458
19.2611	-73.4425
336.424	65.5988
15.6413	-22.1457
250.02	46.687
250.13	46.673
79.9307	-45.7779
188.915	12.5344
188.906	12.5406
251.793	-45.8762
351.868	-2.07805
5.82343	9.38922
258.432	-37.102
60.4528	-32.7069
88.0734	32.5664
88.0734	32.5664
100.246	9.57855
100.246	9.57855
70.5261	-48.9288
70.5261	-48.9288
85.1745	-1.94478
85.1745	-1.94478
85.1745	-1.94478
35.6423	42.3387
201.645	-62.1348
359.503	-32.5566
53.5681	-1.22493
27.8908	-59.9525
145.264	34.7337
198.42	47.3013
151.311	-7.72025
151.311	-7.72024
94.2736	22.3559
240.493	-75.7862
173.212	14.4732
99.5326	47.8285
273.412	-61.4481
7.11577	-75.5972
228.99	56.3049
266.414	-29.0063
266.414	-29.0063
266.414	-29.0063
125.492	-43.0034
198.418	47.299
10.72	41.5154
133.149	28.3274
133.15	28.3276
162.1	-25.1598
162.101	-25.1625
291.135	50.2435
194.996	27.9215
206.9	-11.7031
291.961	73.9689
194.963	27.9085
194.911	27.9116
196.298	-49.5215
266.414	-29.0063
266.414	-29.0063
194.993	27.9182
83.6301	22.0128
83.8723	-69.272
151.311	-7.72024
198.421	47.2966
173.079	-30.3312
225.72	-41.9185
225.432	-41.9653
196.385	-70.4075
73.7254	-70.4514
266.414	-29.0056
268.365	-1.45107
89.1915	-33.1769
238.643	-55.0926
250.011	46.7137
266.42	-29.0089
89.1903	-33.1764
89.1898	-33.172
225.935	-41.9195
289.19	-16.0766
93.9453	-57.7304
266.414	-29.0056
266.42	-29.0094
236.984	-62.5719
248.51	-47.3907
181.387	50.5425
289.19	-16.0766
216.193	46.2271
216.193	46.2271
19.2612	-73.4425
44.0113	-56.2694
110.232	71.1515
110.232	71.1514
250.02	46.687
255.53	-29.9468
254.759	-15.2603
83.6335	22.0184
175.544	26.7059
266.42	-29.0088
266.42	-29.0088
266.42	-29.0095
266.42	-29.0095
170.886	8.9254
266.42	-29.0089
266.42	-29.0088
336.424	65.5988
266.42	-29.0095
94.67	-71.0003
149.55	69.0848
311.792	10.8827
179.883	55.6992
267.025	-24.7788
267.025	-24.7789
267.02	-24.7755
29.6725	-43.4209
29.6701	-43.4203
69.5633	-12.2845
69.5643	-12.2894
151.139	41.2115
151.142	41.2093
166.641	-18.3539
172.963	-12.5303
172.963	-12.53
340.129	3.35771
340.129	3.35782
266.815	-29.9578
245.384	-50.3976
254.919	-40.0547
339.225	56.9088
76.9597	30.3999
122.7	74.9625
114.123	-32.2156
52.2747	64.074
140.044	-45.536
285.55	-51.4984
190.463	17.5255
24.3509	-45.6856
83.0039	-0.297036
83.0043	-0.297565
83.004	-0.29711
83.0041	-0.297322
61.7463	60.9177
329.893	-39.3857
237.916	-51.5232
272.372	-24.205
321.596	62.895
89.0991	46.1019
262.332	-23.7579
287.42	49.5043
48.4379	4.7771
282.48	18.676
265.419	65.447
117.921	-1.68626
268.413	-25.7523
267.019	-24.7781
287.598	-5.8004
104.57	-7.2075
112.225	-26.1056
239.447	-54.4117
246.646	-51.9419
284.679	3.437
296.412	27.367
297.396	30.2088
324.88	56.9889
339.839	61.277
287.955	4.98506
17.7689	-72.7386
18.3704	-72.551
18.5031	-73.3494
18.4237	-73.1515
14.0475	-72.5913
13.1735	-72.7085
12.976	-73.0144
14.1589	-72.3426
12.4335	-72.8292
10.2521	-73.3414
11.7705	-73.1316
49.5101	-66.5812
83.6302	22.0128
83.6301	22.0128
83.63	22.0128
83.6318	22.011
83.6301	22.0128
83.6318	22.0109
83.6319	22.0109
59.7473	54.2171
59.6999	54.2068
59.7167	54.2014
98.4767	17.7848
98.4802	17.7563
98.4777	17.7558
98.4768	17.7557
265.487	-20.8882
265.487	-20.8883
83.8734	-69.2716
304.521	36.4481
266.413	-29.0053
121.781	-28.0539
125.488	-43.0018
94.0788	-21.3779
233.95	-28.7848
63.6025	-58.831
75.2823	45.2753
143.505	-62.5237
217.488	-59.1934
307.086	33.5364
324.984	47.2733
264.733	-29.1326
220.441	-62.2275
336.906	60.9067
359.881	18.2006
152.762	-4.7294
0.420762	23.4901
37.7929	29.5863
163.279	-40.3286
217.874	3.03078
186.713	9.60823
187.24	13.2661
116.72	39.0204
263.756	57.0554
177.509	15.0249
94.0941	-21.3704
269.561	-29.0425
269.812	-28.9468
270.312	-28.7662
270.071	-28.8551
270.571	-28.6857
270.816	-28.6207
271.056	-28.5302
271.283	-28.3975
161.059	6.76435
10.6888	41.2614
10.6913	41.2623
10.6931	41.2635
10.6947	41.2654
10.6957	41.2685
199.061	20.0489
121.83	51.1302
266.414	-29
266.415	-29
73.2041	52.0804
137.863	5.85044
308.429	-47.3969
213.94	11.4947
169.097	-6.95799
174.514	3.25209
121.344	28.3052
136.814	52.0603
164.677	31.7473
202.631	-0.601868
236.013	4.7683
132.275	11.2451
134.659	18.3717
156.749	17.8181
187.701	12.3918
187.703	12.3943
314.58	5.22736
196.369	-49.4668
196.368	-49.4664
49.7385	-6.00903
64.5917	38.0247
174.76	-37.7366
144.827	83.2555
80.294	16.6382
108.263	11.7697
108.522	14.6047
123.402	48.2147
137.39	42.8931
175.853	22.1128
202.781	30.5097
246.16	23.7552
248.635	62.7587
249.612	62.5808
124.601	47.4967
38.2966	-7.80112
130.055	41.3963
148.277	36.838
225.677	11.2641
253.026	31.1218
145.131	31.2258
235.282	20.6055
179.31	8.27762
30.0505	-9.52225
162.03	-19.1589
266.416	-29
266.42	-29.0149
266.417	-29.0156
266.419	-29.0152
266.421	-29.0146
266.42	-29.0151
27.8115	22.5811
20.0088	14.3588
195.457	4.33631
278.397	59.8918
68.501	-8.57647
208.07	2.09927
92.4389	-21.6699
171.446	14.6758
272.904	1.53016
250.665	-9.7224
273.413	-57.7295
244.791	-7.89681
309.331	25.5288
349.01	25.5601
65.3346	-18.8106
2.77445	-12.1072
13.5199	73.0841
259.153	-10.347
181.723	-31.9495
195.358	29.3158
10.697	-23.5593
144.167	48.4702
41.5739	13.0953
151.011	-6.47338
146.584	3.05899
58.5714	15.9283
195.588	-15.77
324.042	-38.5424
131.115	-31.6978
172.132	58.5605
166.49	58.9455
157.903	35.0498
159.354	-35.3328
333.604	-17.0266
333.604	-17.0266
323.819	1.38528
271.139	10.0849
79.0695	-54.4918
94.1523	-21.971
334.628	-38.8622
296.853	-76.45
321.725	-12.1427
294.628	54.2047
155.537	50.1284
167.914	40.8879
335.961	-1.67441
305.807	-55.5258
146.347	-8.68563
36.4214	-41.9153
77.4774	-45.3178
83.1812	-37.0405
45.7805	-77.9076
155.92	49.1014
83.0613	-75.2246
334.506	-35.739
159.825	5.14499
266.877	45.2237
179.849	49.8486
293.792	-50.923
283.657	68.3739
198.745	51.7738
355.076	-85.2289
99.3898	-48.4414
94.1821	-39.8098
189.254	63.2396
140.095	30.4486
213.569	71.2412
316.025	-41.2906
275.064	57.1959
150.071	-30.2547
313.038	-52.8468
180.328	-39.8973
288.673	-59.5087
175.616	58.4838
144.529	52.0527
195.016	60.0752
95.5707	74.7456
183.94	-39.0351
351.23	-12.3543
127.164	65.7113
207.358	28.1108
181.28	39.3466
126.35	47.1289
125.801	4.34868
335.143	-35.1728
272.761	49.9149
5.13994	28.6577
326.743	-43.9177
228.763	-15.3327
191.675	-40.4489
191.489	-40.1806
191.324	-39.9122
191.147	-39.6383
180.125	3.38694
172.64	-14.5847
66.7694	71.0625
85.2346	-4.39524
200.875	-45.1585
200.405	-45.1345
201.474	-38.9315
201.791	-39.7565
150.544	2.49905
150.416	2.54323
150.296	2.58808
150.165	2.63971
150.046	2.6829
149.913	2.73285
149.796	2.77297
149.751	2.65533
149.704	2.52545
149.654	2.39973
149.628	2.27292
149.585	2.14587
149.539	2.0176
149.615	1.8464
149.754	1.80194
149.87	1.75772
150	1.70608
150.116	1.66437
150.245	1.62172
150.411	1.69783
150.464	1.82922
150.504	1.95065
150.552	2.08027
150.593	2.19997
150.643	2.32585
150.69	2.44928
150.735	2.57588
150.617	2.62337
150.481	2.6711
150.365	2.71426
150.229	2.76593
150.115	2.80858
149.981	2.85874
149.617	2.69591
149.594	2.5668
149.547	2.44355
149.499	2.31206
149.547	1.72376
149.681	1.67352
149.797	1.62909
149.953	1.57878
150.047	1.53735
150.517	1.65503
150.566	1.78348
150.613	1.90413
150.66	2.03409
150.708	2.16287
150.754	2.28968
150.661	2.7414
150.505	2.79574
150.384	2.83899
149.498	2.74686
149.451	2.62073
150.691	1.74059
150.737	1.86319
150.783	1.99219
67.4263	26.5482
345.278	58.8816
339.282	-45.9062
10.681	41.2685
233.95	-28.7846
19.2682	-73.4401
19.2681	-73.4401
138.984	-12.2336
143.953	36.6495
174.226	0.0899628
211.774	-0.242731
215.065	0.942469
199.365	-2.01106
231.905	20.7368
284.15	-37.9055
201.372	-43.0151
173.015	-19.8893
341.598	-52.7361
88.1859	-21.115
130.512	-17.4981
144.52	9.61922
193.12	-39.1437
25.763	13.6443
217.431	38.9952
206.503	58.9692
131.103	12.7606
321.069	-7.69256
203.092	3.79668
179.152	18.813
126.847	3.46398
173.555	0.180809
197.747	56.0251
211.793	24.3178
262.243	60.5899
200.371	48.2891
214.378	7.55877
195.804	32.3229
151.322	33.1978
137.181	28.8719
212.924	14.0455
328.73	-30.9493
221.922	-2.05827
247.391	25.5364
328.759	-9.37387
25.894	-39.2822
280.814	-3.25654
187.803	-14.1857
15.2774	-64.3826
290.446	21.8764
280.84	-3.52112
310.843	17.1817
30.2586	0.771338
47.4557	0.0728236
52.2302	0.836446
178.24	0.989773
135.775	3.52633
154.476	3.90818
216.012	4.38941
219.731	6.5447
129.457	44.2872
56.2614	-6.04021
126.696	36.0832
199.764	-20.9964
204.379	8.9395
160.877	24.9766
204.53	-17.8505
212.656	-43.319
22.4754	-17.993
19.27	-73.44
99.9086	5.89971
202.516	47.1822
17.8057	-72.7273
18.3918	-72.5369
18.5141	-73.3405
18.4276	-73.1363
14.0208	-72.5773
13.2082	-72.6964
12.9453	-73.0119
14.167	-72.329
12.4348	-72.8291
10.2314	-73.3394
11.8116	-73.1208
248.505	-47.3902
175.548	26.7026
203.247	50.4566
203.262	50.4721
94.6708	-70.9974
265.487	-20.8882
265.487	-20.8885
265.491	-20.9049
83.818	-5.38206
339.854	-5.7331
59.7179	54.2308
59.7142	54.2298
59.7242	54.2285
98.4731	17.7913
98.4731	17.7913
202.524	47.1875
71.5687	-58.776
75.2761	45.2734
266.42	-29.0095
161.259	-59.6848
266.42	-29.0095
58.3171	-56.77
94.0215	-57.7381
40.9646	-59.5084
94.0216	-57.7381
18.4654	13.2705
209.536	-64.737
30.0505	-9.52224
13.955	26.3796
94.0315	-57.7423
79.933	-45.7726
13.9564	26.3702
94.0382	-57.7457
312.935	-52.6697
251.213	57.5851
59.7473	54.217
59.7473	54.217
25.763	13.6443
94.0438	-57.7493
94.0438	-57.7493
150.544	2.49909
150.544	2.49907
312.751	44.3586
49.5102	-66.5812
98.4767	17.7848
99.9139	5.90179
26.0859	8.386
150.416	2.54321
150.296	2.58811
150.165	2.63975
150.046	2.68288
149.913	2.73285
220.441	-62.2275
220.441	-62.2275
220.114	-62.7197
220.114	-62.7197
138.984	-12.2336
213.216	79.368
157.903	35.0498
267.019	-24.7782
148.957	69.6749
245.384	-50.3976
172.132	58.5605
11.0125	41.4258
98.4777	17.7558
98.4777	17.7558
287.414	49.5027
248.636	-47.6427
174.76	-37.7366
5.88218	54.7353
5.19095	58.7443
4.66397	60.9689
5.80807	54.8377
4.64593	61.0841
281.849	-63.2889
265.487	-20.8882
5.87144	54.7957
5.18013	58.8043
4.65078	61.027
333.604	-17.0266
276.134	-24.8635
17.3594	35.7194
33.637	-0.76612
111.742	85.7639
150.69	2.44932
266.416	-29
150.595	2.62915
266.416	-28.9999
150.229	2.76591
249.395	29.7933
134.867	2.7153
266.414	-29.0062
109.366	37.7851
98.4732	17.7913
98.4731	17.7913
17.8057	-72.7273
11.8117	-73.1208
98.4731	17.7913
195.008	60.0584
358.622	29.4272
358.624	29.4265
41.1783	-26.1503
18.5142	-73.3406
266.412	-29.0009
150.613	1.90412
158.7	21.664
186.994	-48.8901
150.691	1.74058
195.706	-63.8276
144.529	52.0527
275.052	57.2041
148.912	69.6716
195.706	-63.8276
210.252	2.83862
54.6186	-35.4466
217.449	-62.6831
84.6859	-69.0961
213.293	-65.3437
